"chr14"	57600001	61600000	"q23.1"
"chr14"	61600001	64300000	"q23.2"
"chr14"	64300001	67400000	"q23.3"
"chr14"	67400001	69800000	"q24.1"
"chr14"	69800001	73300000	"q24.2"
"chr14"	73300001	78800000	"q24.3"
"chr14"	78800001	83100000	"q31.1"
"chr14"	83100001	84400000	"q31.2"
"chr14"	84400001	89300000	"q31.3"
"chr14"	89300001	91400000	"q32.11"
"chr14"	91400001	94200000	"q32.12"
"chr14"	94200001	95800000	"q32.13"
"chr14"	95800001	100900000	"q32.2"
"chr14"	100900001	102700000	"q32.31"
"chr14"	102700001	103500000	"q32.32"
"chr14"	103500001	107043718	"q32.33"
"chr15"	1	4200000	"p13"
"chr15"	4200001	9700000	"p12"
"chr15"	9700001	17500000	"p11.2"
"chr15"	17500001	19000000	"p11.1"
"chr15"	19000001	20500000	"q11.1"
"chr15"	20500001	25500000	"q11.2"
"chr15"	25500001	27800000	"q12"
"chr15"	27800001	30000000	"q13.1"
"chr15"	30000001	30900000	"q13.2"
"chr15"	30900001	33400000	"q13.3"
"chr15"	33400001	39800000	"q14"
"chr15"	39800001	42500000	"q15.1"
"chr15"	42500001	43300000	"q15.2"
"chr15"	43300001	44500000	"q15.3"
"chr15"	44500001	49200000	"q21.1"
"chr15"	49200001	52600000	"q21.2"
"chr15"	52600001	58800000	"q21.3"
"chr15"	58800001	59000000	"q22.1"
"chr15"	59000001	63400000	"q22.2"
"chr15"	63400001	66900000	"q22.31"
"chr15"	66900001	67000000	"q22.32"
"chr15"	67000001	67200000	"q22.33"
"chr15"	67200001	72400000	"q23"
"chr15"	72400001	74900000	"q24.1"
"chr15"	74900001	76300000	"q24.2"
"chr15"	76300001	78000000	"q24.3"
"chr15"	78000001	81400000	"q25.1"
"chr15"	81400001	84700000	"q25.2"
"chr15"	84700001	88500000	"q25.3"
"chr15"	88500001	93800000	"q26.1"
"chr15"	93800001	98000000	"q26.2"
"chr15"	98000001	101991189	"q26.3"
"chr16"	1	7800000	"p13.3"
"chr16"	7800001	10400000	"p13.2"
"chr16"	10400001	12500000	"p13.13"
"chr16"	12500001	14700000	"p13.12"
"chr16"	14700001	16700000	"p13.11"
"chr16"	16700001	21200000	"p12.3"
"chr16"	21200001	24200000	"p12.2"
"chr16"	24200001	28500000	"p12.1"
"chr16"	28500001	35300000	"p11.2"
"chr16"	35300001	36800000	"p11.1"
"chr16"	36800001	38400000	"q11.1"
"chr16"	38400001	47000000	"q11.2"
"chr16"	47000001	52600000	"q12.1"
"chr16"	52600001	56000000	"q12.2"
"chr16"	56000001	57300000	"q13"
"chr16"	57300001	66600000	"q21"
"chr16"	66600001	70800000	"q22.1"
"chr16"	70800001	72800000	"q22.2"
"chr16"	72800001	74100000	"q22.3"
"chr16"	74100001	79200000	"q23.1"
"chr16"	79200001	81600000	"q23.2"
"chr16"	81600001	84100000	"q23.3"
"chr16"	84100001	87000000	"q24.1"
"chr16"	87000001	88700000	"q24.2"
"chr16"	88700001	90338345	"q24.3"
"chr17"	1	3400000	"p13.3"
"chr17"	3400001	6500000	"p13.2"
"chr17"	6500001	10800000	"p13.1"
"chr17"	10800001	16100000	"p12"
"chr17"	16100001	22700000	"p11.2"
"chr17"	22700001	25100000	"p11.1"
"chr17"	25100001	27400000	"q11.1"
"chr17"	27400001	33500000	"q11.2"
"chr17"	33500001	39800000	"q12"
"chr17"	39800001	40200000	"q21.1"
"chr17"	40200001	42800000	"q21.2"
"chr17"	42800001	46800000	"q21.31"
"chr17"	46800001	49300000	"q21.32"
"chr17"	49300001	52100000	"q21.33"
"chr17"	52100001	59500000	"q22"
"chr17"	59500001	60200000	"q23.1"
"chr17"	60200001	63100000	"q23.2"
"chr17"	63100001	64600000	"q23.3"
"chr17"	64600001	66200000	"q24.1"
"chr17"	66200001	69100000	"q24.2"
"chr17"	69100001	72900000	"q24.3"
"chr17"	72900001	76800000	"q25.1"
"chr17"	76800001	77200000	"q25.2"
"chr17"	77200001	83257441	"q25.3"
"chr18"	1	2900000	"p11.32"
"chr18"	2900001	7200000	"p11.31"
"chr18"	7200001	8500000	"p11.23"
"chr18"	8500001	10900000	"p11.22"
"chr18"	10900001	15400000	"p11.21"
"chr18"	15400001	18500000	"p11.1"
"chr18"	18500001	21500000	"q11.1"
"chr18"	21500001	27500000	"q11.2"
"chr18"	27500001	35100000	"q12.1"
"chr18"	35100001	39500000	"q12.2"
"chr18"	39500001	45900000	"q12.3"
"chr18"	45900001	50700000	"q21.1"
"chr18"	50700001	56200000	"q21.2"
"chr18"	56200001	58600000	"q21.31"
"chr18"	58600001	61300000	"q21.32"
"chr18"	61300001	63900000	"q21.33"
"chr18"	63900001	69100000	"q22.1"
"chr18"	69100001	71000000	"q22.2"
"chr18"	71000001	75400000	"q22.3"
"chr18"	75400001	80373285	"q23"
"chr19"	1	6900000	"p13.3"
"chr19"	6900001	12600000	"p13.2"
"chr19"	12600001	13800000	"p13.13"
"chr19"	13800001	16100000	"p13.12"
"chr19"	16100001	19900000	"p13.11"
"chr19"	19900001	24200000	"p12"
"chr19"	24200001	26200000	"p11"
"chr19"	26200001	28100000	"q11"
"chr19"	28100001	31900000	"q12"
"chr19"	31900001	35100000	"q13.11"
"chr19"	35100001	37800000	"q13.12"
"chr19"	37800001	38200000	"q13.13"
"chr19"	38200001	42900000	"q13.2"
"chr19"	42900001	44700000	"q13.31"
"chr19"	44700001	47500000	"q13.32"
"chr19"	47500001	50900000	"q13.33"
"chr19"	50900001	53100000	"q13.41"
"chr19"	53100001	55800000	"q13.42"
"chr19"	55800001	58617616	"q13.43"
"chr20"	1	5100000	"p13"
"chr20"	5100001	9200000	"p12.3"
"chr20"	9200001	12000000	"p12.2"
"chr20"	12000001	17900000	"p12.1"
"chr20"	17900001	21300000	"p11.23"
"chr20"	21300001	22300000	"p11.22"
"chr20"	22300001	25700000	"p11.21"
"chr20"	25700001	28100000	"p11.1"
"chr20"	28100001	30400000	"q11.1"
"chr20"	30400001	33500000	"q11.21"
"chr20"	33500001	35800000	"q11.22"
"chr20"	35800001	39000000	"q11.23"
"chr20"	39000001	43100000	"q12"
"chr20"	43100001	43500000	"q13.11"
"chr20"	43500001	47800000	"q13.12"
"chr20"	47800001	51200000	"q13.13"
"chr20"	51200001	56400000	"q13.2"
"chr20"	56400001	57800000	"q13.31"
"chr20"	57800001	59700000	"q13.32"
"chr20"	59700001	64444167	"q13.33"
"chr21"	1	3100000	"p13"
"chr21"	3100001	7000000	"p12"
"chr21"	7000001	10900000	"p11.2"
"chr21"	10900001	12000000	"p11.1"
"chr21"	12000001	13000000	"q11.1"
"chr21"	13000001	15000000	"q11.2"
"chr21"	15000001	22600000	"q21.1"
"chr21"	22600001	25500000	"q21.2"
"chr21"	25500001	30200000	"q21.3"
"chr21"	30200001	34400000	"q22.11"
"chr21"	34400001	36400000	"q22.12"
"chr21"	36400001	38300000	"q22.13"
"chr21"	38300001	41200000	"q22.2"
"chr21"	41200001	46709983	"q22.3"
"chr22"	1	4300000	"p13"
"chr22"	4300001	9400000	"p12"
"chr22"	9400001	13700000	"p11.2"
"chr22"	13700001	15000000	"p11.1"
"chr22"	15000001	17400000	"q11.1"
"chr22"	17400001	21700000	"q11.21"
"chr22"	21700001	23100000	"q11.22"
"chr22"	23100001	25500000	"q11.23"
"chr22"	25500001	29200000	"q12.1"
"chr22"	29200001	31800000	"q12.2"
"chr22"	31800001	37200000	"q12.3"
"chr22"	37200001	40600000	"q13.1"
"chr22"	40600001	43800000	"q13.2"
"chr22"	43800001	48100000	"q13.31"
"chr22"	48100001	49100000	"q13.32"
"chr22"	49100001	50818468	"q13.33"
